Unique ID,Q1-Current Job Title,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How happy are you with salary,Q6 - How happy are you with work/life balance,Q6 - How happy are you with coworkers,Q6 - How happy are you with management,Q6 - How happy are you with upward mobility,Q6 - How happy are you with learning new things,Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a49e5f24a262602739f9af,data-related roles,Yes,95500.0,transportation & logistics,JavaScript,4.0,4.0,1.0,6.0,1.0,5.0,Difficult,Better Salary,Male,40,united kingdom,Bachelors,White/Caucasian
62a49fe7b4da29969c64bbe1,data-related roles,No,53000.0,consulting & professional services,R,4.0,10.0,10.0,10.0,8.0,6.0,Very Difficult,Better Salary,Male,26,united states,Bachelors,Hispanic/Latino
62a4a3d4f8d5efcc22f9a051,data-related roles,No,137500.0,healthcare & medical,R,9.0,9.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Good Culture,Male,25,united states,Bachelors,White/Caucasian
62a4a8cb0a77c1a77f67a405,data-related roles,Yes,20000.0,transportation & logistics,SQL,,5.0,8.0,4.0,8.0,4.0,Easy,Good Culture,Male,45,greece,Associates,White/Caucasian
62a4abb30f8c8599d5b0fc24,data-related roles,No,53000.0,finance & insurance,R,7.0,9.0,8.0,6.0,6.0,9.0,Neither easy nor difficult,Good Culture,Male,26,united states,Masters,Black/African American
62a4afd87dc029e2d66ddb24,data-related roles,No,20000.0,finance & insurance,Python,7.0,7.0,8.0,6.0,6.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,india,Masters,Asian/Asian American
62a4b085cec54911e9cc3afe,education & research,Yes,20000.0,finance & insurance,Python,3.0,2.0,4.0,2.0,2.0,3.0,Difficult,Better Salary,Male,23,india,Masters,Asian/Asian American
62a4b23f5d257a28a30f6b8c,data-related roles,Yes,115500.0,technology & it,Python,4.0,4.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,india,Masters,Asian/Asian American
62a4b29a5d257a28a30f6c63,data-related roles,Yes,53000.0,healthcare & medical,R,4.0,5.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,33,united states,High School,White/Caucasian
62a4b2e5f8f75616458712af,business intelligence & analytics,No,20000.0,technology & it,SQL,6.0,3.0,3.0,6.0,6.0,4.0,Very Easy,Other (Please Specify):Learning new skills,Male,33,india,Bachelors,Asian/Asian American
62a4b6c30a77c1a77f67b54c,data-related roles,Yes,95500.0,healthcare & medical,R,7.0,8.0,7.0,8.0,3.0,4.0,Easy,Good Culture,Male,27,united states,Bachelors,White/Caucasian
62a4bf07b4da29969c64e4f8,data-related roles,Yes,115500.0,technology & it,Python,9.0,9.0,9.0,8.0,8.0,9.0,Difficult,Remote Work,Female,28,united states,Masters,Hispanic/Latino
62a4bf3a0a77c1a77f67bef2,data-related roles,Yes,75500.0,technology & it,Python,5.0,6.0,7.0,6.0,6.0,7.0,Very Easy,Better Salary,Male,32,united states,Bachelors,Hispanic/Latino
62a4c49a575fa3a5ae8aadf4,data-related roles,Yes,20000.0,technology & it,Python,2.0,6.0,3.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,35,india,Masters,Asian/Asian American
62a4c57af3072dd8926421ac,data-related roles,Yes,95500.0,real estate & construction,Python,8.0,9.0,10.0,10.0,9.0,10.0,Neither easy nor difficult,Good Culture,Male,34,united states,Masters,Hispanic/Latino
62a4c6060a77c1a77f67c772,data-related roles,No,53000.0,retail & consumer goods,Python,9.0,8.0,3.0,5.0,2.0,4.0,Easy,Better Salary,Male,27,germany,Masters,White/Caucasian
62a4c7d0f8f7561645872912,data-related roles,Yes,75500.0,education & nonprofit,R,4.0,5.0,5.0,3.0,3.0,4.0,Easy,Good Culture,Female,30,united states,Masters,White/Caucasian
62a4cdfad8c00e9f541bdc6b,data-related roles,No,75500.0,transportation & logistics,Python,8.0,9.0,9.0,9.0,9.0,10.0,Neither easy nor difficult,Better Salary,Male,34,united states,Masters,White/Caucasian
62a4ce2bbae91e4b8b84f3db,data-related roles,No,53000.0,energy & utilities,Python,3.0,10.0,6.0,5.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,22,united states,Bachelors,White/Caucasian
62a4cffeb4da29969c64f6a1,data-related roles,Yes,20000.0,finance & insurance,Python,2.0,2.0,5.0,5.0,2.0,3.0,Very Difficult,Good Work/Life Balance,Female,33,india,Masters,Asian/Asian American
62a4d08bf3072dd892642d2c,data-related roles,No,20000.0,finance & insurance,Python,8.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Female,26,india,Masters,Asian/Asian American
62a4d13bbae91e4b8b84f89b,data-related roles,Yes,20000.0,technology & it,Python,0.0,5.0,8.0,6.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,28,argentina,Bachelors,Hispanic/Latino
62a4d74c5d257a28a30f97fc,miscellaneous,No,20000.0,transportation & logistics,Python,2.0,2.0,7.0,4.0,8.0,1.0,Difficult,Remote Work,Male,42,united kingdom,Bachelors,Other
62a4d7f6bae91e4b8b84ffed,data-related roles,No,20000.0,transportation & logistics,R,4.0,10.0,2.0,3.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,30,morocco,Masters,Middle Eastern/North African
62a4d9d4bae91e4b8b8501f1,data-related roles,Yes,115500.0,technology & it,SQL,10.0,9.0,8.0,8.0,9.0,10.0,Difficult,Better Salary,Male,25,united states,Associates,White/Caucasian
62a4dd63f408bae018ef4e51,data-related roles,Yes,53000.0,real estate & construction,Python,4.0,6.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,32,united states,Bachelors,Black/African American
62a4e34d7dc029e2d66e10b9,data-related roles,No,20000.0,technology & it,Python,3.0,4.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,31,germany,Masters,Asian/Asian American
62a4e4c90f8c8599d5b13d8f,data-related roles,Yes,187500.0,education & nonprofit,Python,8.0,7.0,5.0,4.0,7.0,7.0,Easy,Remote Work,Male,30,united arab emirates,High School,White/Caucasian
62a4e5aed8c00e9f541bf48c,miscellaneous,Yes,20000.0,retail & consumer goods,Python,0.0,6.0,6.0,2.0,0.0,3.0,Neither easy nor difficult,Better Salary,Male,23,canada,Bachelors,Asian/Asian American
62a4f6eef3072dd892645775,data-related roles,No,75500.0,education & nonprofit,R,7.0,7.0,6.0,7.0,6.0,6.0,Easy,Remote Work,Female,31,united kingdom,Bachelors,White/Caucasian
62a4fe370f8c8599d5b158c4,data-related roles,No,53000.0,transportation & logistics,Python,7.0,5.0,9.0,9.0,4.0,9.0,Neither easy nor difficult,Good Work/Life Balance,Female,29,finland,Masters,Black/African American
62a5008c5d257a28a30fbde5,data-related roles,Yes,20000.0,technology & it,Python,5.0,4.0,4.0,5.0,7.0,10.0,Neither easy nor difficult,Remote Work,Male,24,nigeria,Bachelors,Black/African American
62a5038acec54911e9cc9526,miscellaneous,No,53000.0,government & public sector,Python,2.0,7.0,6.0,5.0,6.0,4.0,Neither easy nor difficult,Better Salary,Male,36,united states,Masters,Asian/Asian American
62a50775f8f756164587677b,data-related roles,Yes,53000.0,real estate & construction,R,4.0,6.0,6.0,6.0,6.0,6.0,Difficult,Remote Work,Female,32,united states,Masters,White/Caucasian
62a50eddf8d5efcc22fa1a4e,business intelligence & analytics,Yes,95500.0,healthcare & medical,Python,8.0,9.0,7.0,7.0,7.0,9.0,Difficult,Remote Work,Female,36,united states,Bachelors,White/Caucasian
62a511acbc6861bf3179178a,data-related roles,No,115500.0,healthcare & medical,SQL,8.0,6.0,5.0,2.0,3.0,2.0,Easy,Better Salary,Male,30,united states,Bachelors,White/Caucasian
62a5177d18134ddc75d0e9d8,miscellaneous,Yes,20000.0,miscellaneous,R,0.0,2.0,2.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,42,sudan,Masters,Black/African American
62a51aaacec54911e9cca93b,data-related roles,Yes,95500.0,healthcare & medical,DAX,6.0,6.0,6.0,5.0,4.0,4.0,Easy,Remote Work,Male,53,australia,PhD,White/Caucasian
62a51dc6575fa3a5ae8b09f3,data-related roles,No,20000.0,finance & insurance,Python,1.0,7.0,4.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,25,kenya,High School,Asian/Asian American
62a51fe0575fa3a5ae8b0c06,data-related roles,No,20000.0,healthcare & medical,Python,1.0,5.0,4.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,23,lebanon,Bachelors,White/Caucasian
62a525aff8f75616458784dd,data-related roles,Yes,20000.0,food & beverage,Python,2.0,1.0,3.0,3.0,3.0,4.0,Difficult,Better Salary,Male,36,saudi arabia,Bachelors,Middle Eastern/North African
62a52629b4da29969c654a94,data-related roles,Yes,53000.0,healthcare & medical,SQL,,,,,,6.0,Easy,Good Work/Life Balance,Male,32,united arab emirates,Bachelors,Black/African American
62a52725d8c00e9f541c3b4a,data-related roles,No,95500.0,finance & insurance,Python,3.0,6.0,4.0,2.0,2.0,3.0,Difficult,Other (Please Specify):Challenging / exciting problems,Male,25,united states,Masters,Hispanic/Latino
62a5390cb4da29969c655ccc,data-related roles,Yes,53000.0,technology & it,Python,4.0,4.0,3.0,4.0,4.0,5.0,Neither easy nor difficult,Remote Work,Female,35,united kingdom,Masters,Asian/Asian American
62a53bc0bc6861bf31793947,data-related roles,Yes,75500.0,technology & it,R,3.0,4.0,4.0,5.0,4.0,4.0,Very Easy,Better Salary,Male,26,united states,Bachelors,White/Caucasian
62a53c84f3072dd8926495c9,miscellaneous,No,20000.0,technology & it,Python,2.0,7.0,9.0,7.0,3.0,3.0,Difficult,Remote Work,Male,22,united states,Bachelors,White/Caucasian
62a54bccf3072dd89264a13b,data-related roles,Yes,95500.0,manufacturing & engineering,Python,6.0,8.0,10.0,9.0,6.0,8.0,Neither easy nor difficult,Better Salary,Male,30,canada,Masters,Asian/Asian American
62a54f20d8c00e9f541c5cfa,data-related roles,Yes,75500.0,transportation & logistics,Python,2.0,8.0,6.0,1.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,36,united states,Masters,White/Caucasian
62a552e1cf2555431732922d,data-related roles,Yes,75500.0,healthcare & medical,R,4.0,4.0,5.0,5.0,4.0,6.0,Neither easy nor difficult,Other (Please Specify):All of the above,Female,30,united states,Masters,White/Caucasian
62a557d10f8c8599d5b1a81c,data-related roles,Yes,115500.0,finance & insurance,Python,9.0,8.0,10.0,10.0,10.0,10.0,Difficult,Remote Work,Male,29,united states,Bachelors,Asian/Asian American
62a55b05f8d5efcc22fa5b65,business intelligence & analytics,Yes,75500.0,consulting & professional services,R,8.0,10.0,10.0,7.0,8.0,5.0,Difficult,Other (Please Specify):Data Maturity,Male,30,united states,Masters,White/Caucasian
62a55fe1f8d5efcc22fa5fe4,data-related roles,No,53000.0,finance & insurance,Python,0.0,6.0,6.0,6.0,6.0,6.0,Very Easy,Better Salary,Male,24,united states,Bachelors,Black/African American
62a56bc67dc029e2d66e86c0,data-related roles,Yes,225000.0,technology & it,SQL,3.0,3.0,4.0,4.0,3.0,5.0,Neither easy nor difficult,Better Salary,Male,33,united states,Bachelors,Asian/Asian American
62a57116f408bae018efd56a,data-related roles,No,115500.0,food & beverage,Python,10.0,10.0,10.0,10.0,10.0,6.0,Easy,Better Salary,Female,42,united states,Bachelors,White/Caucasian
62a57263cec54911e9ccf648,data-related roles,Yes,53000.0,healthcare & medical,Python,1.0,10.0,10.0,8.0,10.0,3.0,Neither easy nor difficult,Better Salary,Female,36,united states,Bachelors,White/Caucasian
62a574b3b4da29969c658eb4,data-related roles,Yes,53000.0,healthcare & medical,Python,2.0,3.0,7.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,27,united states,Bachelors,White/Caucasian
62a58b267dc029e2d66ea3f8,data-related roles,No,20000.0,technology & it,Python,8.0,7.0,8.0,7.0,7.0,9.0,Easy,Other (Please Specify):Opportunity to learn,Female,21,india,Bachelors,Asian/Asian American
62a58d20575fa3a5ae8b6969,data-related roles,Yes,53000.0,healthcare & medical,Python,8.0,5.0,8.0,8.0,5.0,10.0,Difficult,Remote Work,Female,34,israel,Masters,White/Caucasian
62a58faf2e54c9003e55ef2e,miscellaneous,No,20000.0,education & nonprofit,Python,2.0,5.0,5.0,5.0,2.0,4.0,Difficult,Better Salary,Male,27,netherlands,Bachelors,White/Caucasian
62a5998fbc6861bf31798ef0,business intelligence & analytics,Yes,20000.0,technology & it,Python,7.0,8.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Good Culture,Male,27,france,Masters,White/Caucasian
62a59cd2cec54911e9cd251a,miscellaneous,No,20000.0,education & nonprofit,R,1.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,30,kenya,Associates,Black/African American
62a59d007dc029e2d66eb8f9,data-related roles,Yes,75500.0,government & public sector,SQL,2.0,0.0,0.0,0.0,0.0,2.0,Difficult,Better Salary,Female,33,united states,Bachelors,White/Caucasian
62a5a124cec54911e9cd29f5,data-related roles,Yes,95500.0,finance & insurance,Python,3.0,3.0,4.0,4.0,4.0,4.0,Difficult,Good Culture,Male,47,india,Masters,Other
62a5a44b24a26260273af0fc,data-related roles,Yes,75500.0,retail & consumer goods,SQL,4.0,5.0,4.0,5.0,4.0,4.0,Difficult,Other (Please Specify):Better work & remote salary,Male,27,united states,Masters,Asian/Asian American
62a5a931cec54911e9cd3333,data-related roles,No,20000.0,healthcare & medical,Python,6.0,7.0,8.0,7.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,26,india,Bachelors,Asian/Asian American
62a5bea05d257a28a3106f7e,data-related roles,No,20000.0,finance & insurance,Python,2.0,3.0,2.0,5.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,35,india,Masters,Asian/Asian American
62a5c571575fa3a5ae8baaa1,data-related roles,Yes,95500.0,education & nonprofit,Python,0.0,1.0,1.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,31,united states,Masters,Hispanic/Latino
62a5cb12cf25554317330d69,data-related roles,Yes,20000.0,education & nonprofit,Python,2.0,1.0,2.0,3.0,4.0,3.0,Difficult,Remote Work,Male,25,zambia,Bachelors,Black/African American
62a5cba2575fa3a5ae8bb122,data-related roles,Yes,75500.0,real estate & construction,Python,3.0,10.0,8.0,8.0,10.0,10.0,Easy,Remote Work,Male,27,united states,Bachelors,White/Caucasian
62a5d350f3072dd892652c70,data-related roles,Yes,53000.0,technology & it,Python,5.0,8.0,3.0,2.0,4.0,8.0,Neither easy nor difficult,Good Culture,Male,32,netherlands,Bachelors,White/Caucasian
62a5db29cf2555431733248f,miscellaneous,Yes,20000.0,real estate & construction,Python,0.0,3.0,3.0,3.0,3.0,6.0,Difficult,Good Work/Life Balance,Male,47,portugal,Bachelors,White/Caucasian
62a5e69f24a26260273b42bf,data-related roles,No,75500.0,finance & insurance,Python,0.0,10.0,10.0,5.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,30,united states,Masters,Asian/Asian American
62a5ea667dc029e2d66f153d,data-related roles,Yes,115500.0,manufacturing & engineering,Python,8.0,6.0,6.0,7.0,9.0,10.0,Easy,Better Salary,Female,35,united states,Masters,Black/African American
62a5ebe05d257a28a310ac53,data-related roles,Yes,53000.0,finance & insurance,Python,6.0,9.0,5.0,7.0,8.0,9.0,Difficult,Remote Work,Male,25,united states,High School,Hispanic/Latino
62a5edb2575fa3a5ae8bdba5,data-related roles,No,75500.0,food & beverage,Python,3.0,6.0,6.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,27,united states,Bachelors,White/Caucasian
62a5edba0a77c1a77f68f1b5,data-related roles,Yes,53000.0,healthcare & medical,R,1.0,5.0,3.0,3.0,6.0,5.0,Difficult,Remote Work,Female,27,united states,Masters,Black/African American
62a5f332bc6861bf3179f631,miscellaneous,No,20000.0,technology & it,Python,1.0,8.0,8.0,1.0,3.0,7.0,Very Easy,Better Salary,Female,23,india,Masters,Asian/Asian American
62a5f872bae91e4b8b861e53,data-related roles,No,53000.0,manufacturing & engineering,Python,9.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,18,united states,Bachelors,White/Caucasian
62a609b8f8f75616458875b7,data-related roles,Yes,20000.0,healthcare & medical,Python,8.0,10.0,9.0,6.0,8.0,9.0,Easy,Remote Work,Female,28,costa rica,Masters,Hispanic/Latino
62a609c4bc6861bf317a10a3,business intelligence & analytics,Yes,137500.0,healthcare & medical,Python,7.0,6.0,8.0,8.0,8.0,7.0,Easy,Remote Work,Male,28,united states,Bachelors,White/Caucasian
62a61076f8f7561645887ded,miscellaneous,No,20000.0,miscellaneous,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26,united states,Bachelors,Other
62a615fd18134ddc75d1f1fa,miscellaneous,No,20000.0,education & nonprofit,Python,0.0,0.0,3.0,0.0,0.0,8.0,Difficult,Better Salary,Male,27,ghana,Bachelors,Black/African American
62a617c30a77c1a77f6925fc,data-related roles,No,53000.0,technology & it,Python,9.0,7.0,9.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,22,india,Masters,Asian/Asian American
62a618a9d8c00e9f541d3537,data-related roles,Yes,20000.0,technology & it,R,0.0,8.0,7.0,6.0,3.0,9.0,Very Difficult,Better Salary,Male,27,united states,High School,White/Caucasian
62a61eb02e54c9003e5697f7,data-related roles,Yes,20000.0,food & beverage,Python,5.0,7.0,6.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,28,india,Bachelors,Asian/Asian American
62a6246df3072dd892659218,data-related roles,Yes,20000.0,technology & it,Python,3.0,2.0,4.0,3.0,3.0,3.0,Neither easy nor difficult,Better Salary,Male,25,nigeria,High School,Black/African American
62a62a7124a26260273b94fa,data-related roles,No,20000.0,healthcare & medical,Python,2.0,6.0,6.0,7.0,7.0,9.0,Difficult,Better Salary,Male,32,united kingdom,Bachelors,Hispanic/Latino
62a631782e54c9003e56ac36,miscellaneous,Yes,20000.0,finance & insurance,SQL,7.0,9.0,10.0,10.0,3.0,4.0,Easy,Remote Work,Male,33,uruguay,Bachelors,White/Caucasian
62a633b4d8c00e9f541d54a4,data-related roles,No,53000.0,government & public sector,Python,5.0,6.0,5.0,2.0,3.0,3.0,Easy,Remote Work,Male,23,canada,Masters,Black/African American
62a639e05d257a28a3110ef5,miscellaneous,Yes,20000.0,finance & insurance,R,4.0,5.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,40,nigeria,Bachelors,Black/African American
62a642690f8c8599d5b2ab37,data-related roles,Yes,53000.0,consulting & professional services,Python,7.0,9.0,9.0,9.0,7.0,9.0,Easy,Better Salary,Female,28,united kingdom,Bachelors,Asian/Asian American
62a64b4dd8c00e9f541d6d81,data-related roles,No,20000.0,real estate & construction,R,3.0,7.0,8.0,6.0,6.0,9.0,Difficult,Remote Work,Male,26,nigeria,High School,Black/African American
62a64c6ecf2555431733a7a4,software development & it,Yes,20000.0,technology & it,Python,3.0,5.0,5.0,4.0,3.0,2.0,Difficult,Better Salary,Female,24,india,Bachelors,Asian/Asian American
62a654165d257a28a3112ac9,software development & it,Yes,95500.0,finance & insurance,Python,7.0,5.0,5.0,8.0,8.0,8.0,Neither easy nor difficult,Remote Work,Female,40,united states,Associates,Other
62a65618d8c00e9f541d783a,data-related roles,Yes,75500.0,consulting & professional services,Python,8.0,10.0,10.0,10.0,7.0,9.0,Neither easy nor difficult,Better Salary,Male,26,united states,Bachelors,Black/African American
62a65db824a26260273bc9ff,data-related roles,Yes,53000.0,consulting & professional services,Python,8.0,8.0,10.0,10.0,10.0,10.0,Easy,Good Culture,Female,44,united kingdom,Bachelors,White/Caucasian
62a66558cf2555431733c0f9,software development & it,Yes,75500.0,finance & insurance,Python,7.0,9.0,8.0,8.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,36,united states,Masters,White/Caucasian
62a6772c18134ddc75d25895,business intelligence & analytics,Yes,20000.0,consulting & professional services,Python,1.0,5.0,10.0,10.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,30,costa rica,Bachelors,Hispanic/Latino
62a68f1e0a77c1a77f69a381,sales & marketing,Yes,20000.0,real estate & construction,Python,3.0,3.0,3.0,2.0,2.0,2.0,Very Easy,Good Work/Life Balance,Male,48,indonesia,Masters,Asian/Asian American
62a6a11a0a77c1a77f69b7cb,data-related roles,Yes,53000.0,real estate & construction,Other,1.0,4.0,1.0,2.0,2.0,3.0,Easy,Better Salary,Female,30,canada,Masters,Asian/Asian American
62a6ac1524a26260273c1cd0,miscellaneous,No,20000.0,technology & it,Python,3.0,8.0,8.0,5.0,3.0,5.0,Difficult,Better Salary,Male,28,india,Bachelors,Asian/Asian American
62a6b0790a77c1a77f69cb15,software development & it,No,20000.0,technology & it,Python,5.0,8.0,7.0,7.0,3.0,2.0,Difficult,Better Salary,Male,25,india,Bachelors,Asian/Asian American
62a6bc6a18134ddc75d2a726,business intelligence & analytics,No,115500.0,technology & it,SQL,6.0,5.0,4.0,4.0,3.0,4.0,Easy,Better Salary,Male,24,united states,Masters,Other
62a6c3d9cec54911e9ce7669,data-related roles,Yes,53000.0,education & nonprofit,Python,5.0,10.0,7.0,7.0,4.0,8.0,Easy,Better Salary,Male,31,united states,Bachelors,Black/African American
62a6d037cec54911e9ce862a,data-related roles,No,20000.0,real estate & construction,Python,3.0,3.0,8.0,9.0,5.0,3.0,Easy,Better Salary,Male,23,united kingdom,Bachelors,Middle Eastern/North African
62a6d2532e54c9003e575d9c,data-related roles,No,53000.0,government & public sector,DAX,1.0,4.0,4.0,1.0,1.0,4.0,Easy,Good Culture,Female,48,united kingdom,Masters,White/Caucasian
62a6dbcad8c00e9f541e1050,data-related roles,Yes,75500.0,healthcare & medical,Python,6.0,9.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,28,united states,Bachelors,Black/African American
62a6e2815d257a28a311c8f9,data-related roles,Yes,53000.0,retail & consumer goods,Python,5.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Male,32,united kingdom,Masters,Hispanic/Latino
62a6ea03d8c00e9f541e3594,data-related roles,Yes,53000.0,finance & insurance,Python,5.0,7.0,7.0,4.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,30,hong kong,Bachelors,Asian/Asian American
62a7029ff8f7561645899bae,data-related roles,Yes,20000.0,finance & insurance,Python,5.0,5.0,7.0,7.0,7.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,32,tunisia,Masters,White/Caucasian
62a7047c24a26260273c9646,data-related roles,Yes,20000.0,technology & it,Python,0.0,3.0,0.0,1.0,0.0,0.0,Easy,Good Culture,Female,30,sri lanka,Masters,Asian/Asian American
62a70b55cec54911e9cedd98,data-related roles,Yes,20000.0,manufacturing & engineering,Python,4.0,2.0,5.0,2.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,35,spain,Masters,White/Caucasian
62a71930bae91e4b8b878b2b,miscellaneous,Yes,20000.0,technology & it,R,,,,,,10.0,Easy,Remote Work,Female,38,united kingdom,Masters,Black/African American
62a73a37f8d5efcc22fcb724,sales & marketing,Yes,75500.0,retail & consumer goods,Python,6.0,6.0,7.0,7.0,6.0,7.0,Easy,Good Culture,Female,30,united states,Masters,Asian/Asian American
62a73aa824a26260273d0172,data-related roles,Yes,53000.0,technology & it,Python,3.0,3.0,5.0,4.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,48,united states,Bachelors,White/Caucasian
62a73c5b0a77c1a77f6aba65,data-related roles,Yes,75500.0,finance & insurance,SQL,5.0,8.0,5.0,5.0,5.0,4.0,Easy,Remote Work,Male,32,canada,Masters,Asian/Asian American
62a749ebd8c00e9f541efa36,sales & marketing,Yes,53000.0,technology & it,Python,4.0,5.0,4.0,5.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,27,india,Bachelors,Other
62a74e28b4da29969c681108,sales & marketing,No,53000.0,technology & it,Python,7.0,9.0,5.0,6.0,6.0,7.0,Easy,Other (Please Specify):The work,Male,27,united kingdom,Masters,White/Caucasian
62a758185d257a28a312bc94,miscellaneous,No,20000.0,finance & insurance,Python,8.0,7.0,6.0,7.0,8.0,10.0,Neither easy nor difficult,Remote Work,Male,24,kenya,Bachelors,Black/African American
62a75a5418134ddc75d3d2f1,data-related roles,Yes,187500.0,finance & insurance,R,9.0,9.0,9.0,9.0,8.0,8.0,Difficult,Better Salary,Male,42,united states,PhD,Asian/Asian American
62a75ed0f8f75616458a5d1a,business intelligence & analytics,No,53000.0,technology & it,Python,8.0,6.0,6.0,8.0,7.0,8.0,Neither easy nor difficult,Better Salary,Male,24,united states,Bachelors,Hispanic/Latino
62a75f1b575fa3a5ae8e0010,data-related roles,Yes,20000.0,technology & it,Python,5.0,9.0,7.0,7.0,6.0,9.0,Easy,Better Salary,Male,23,india,Bachelors,Asian/Asian American
62a764ffd8c00e9f541f3cc3,data-related roles,No,20000.0,technology & it,Python,7.0,9.0,8.0,8.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,26,india,Bachelors,Asian/Asian American
62a76c962e54c9003e588661,data-related roles,No,53000.0,retail & consumer goods,SQL,5.0,6.0,6.0,2.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,32,germany,Bachelors,Black/African American
62a772da575fa3a5ae8e2a4a,sales & marketing,No,20000.0,technology & it,Python,4.0,3.0,2.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,argentina,Bachelors,White/Caucasian
62a7738a2e54c9003e589598,data-related roles,Yes,115500.0,healthcare & medical,Python,4.0,3.0,4.0,2.0,2.0,2.0,Easy,Good Work/Life Balance,Male,41,united states,High School,White/Caucasian
62a77967f8d5efcc22fd4c81,data-related roles,No,53000.0,education & nonprofit,Python,4.0,9.0,8.0,8.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,25,united states,Masters,White/Caucasian
62a77a37f8d5efcc22fd4e47,data-related roles,Yes,20000.0,real estate & construction,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Female,28,united states,Masters,Asian/Asian American
62a77cb7b4da29969c68743a,data-related roles,Yes,53000.0,food & beverage,Python,3.0,6.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,29,united states,Bachelors,White/Caucasian
62a78743f8f75616458ab6bb,miscellaneous,No,20000.0,technology & it,Python,8.0,10.0,6.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,19,united states,High School,White/Caucasian
62a789015d257a28a3132977,data-related roles,Yes,53000.0,finance & insurance,Python,5.0,6.0,9.0,6.0,7.0,10.0,Neither easy nor difficult,Better Salary,Male,27,india,Bachelors,Asian/Asian American
62a78f3bf408bae018f2ef51,miscellaneous,Yes,20000.0,finance & insurance,Python,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,25,other (please specify),Bachelors,White/Caucasian
62a7988bbae91e4b8b88b8ee,data-related roles,Yes,53000.0,education & nonprofit,Python,6.0,10.0,10.0,10.0,10.0,8.0,Difficult,Better Salary,Female,26,canada,Masters,Asian/Asian American
62a79c9c2e54c9003e58f0d5,data-related roles,Yes,20000.0,healthcare & medical,Python,3.0,4.0,5.0,5.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,25,spain,Bachelors,White/Caucasian
